gene,baseMean,fc,log2FoldChange,lfcSE,stat,pvalue,padj,treated1,treated2,treated3,untreated1,untreated2,untreated3,untreated4
FBgn0029719,25.09458277975066,1.323936426458956,0.40483384764783,0.4048059789662141,1.0000688445405057,0.3172771922830608,0.7220933243640257,6.928096320638722,7.058978894796348,6.940409583865877,6.68130102947365,6.772472041591857,7.032500967240657,6.943511915496441
FBgn0029722,13.779641832375875,0.8327181469944134,-0.26409983067954257,0.47404747629624405,-0.5571168372057739,0.5774476044752997,0.8680876005573968,6.626970983812137,6.710997002822145,6.652726285850294,6.796157920485354,6.686162113432479,6.697338290178965,6.684348056031238
FBgn0029736,1054.9854171354239,1.0670052564503927,0.09356728341279227,0.1517255557544039,0.6166876960678157,0.5374407383220289,0.8553186317984768,9.99890256030475,10.37056762783782,10.366088415639533,10.12767479552242,9.951908993979956,10.279557168754225,10.301329392735274
FBgn0029737,1249.3109599354966,1.0139829946205186,0.02003345728960647,0.19845268208117584,0.10094828187513186,0.9195915154410192,0.9859404491379278,10.143687188481614,10.660667031228371,10.464011070649876,10.49563701841161,9.916393679639746,10.531991369204984,10.635897209551372
FBgn0029738,2850.9717657283068,0.9296105771764712,-0.10530161096287585,0.14042687969039105,-0.7498679112933483,0.45333426240206565,0.8146434149161024,11.502449410094771,11.415331939182137,11.530663939798872,11.360955820982776,11.869318483440098,11.606799039352412,11.444575319797474
FBgn0029747,10.689774123153448,0.8367542153101691,-0.2571241811037216,0.6363456377980585,-0.4040637129115024,0.6861658680517603,0.9166730878515792,6.716072468888432,6.447405272558122,6.553978511632814,6.448022691859547,6.783922895564413,6.7321821274548,6.54101717909782
FBgn0029750,11.990691075315784,0.7126363335226515,-0.48876205422184366,0.5483098366694785,-0.8913975667309972,0.37271592266083936,0.7618015755427777,6.673192889316076,6.537881535693365,6.553978511632814,6.778354164114115,6.760823394714741,6.697338290178965,6.497847011711852
FBgn0029755,441.878252205749,0.9594603550311533,-0.059704899494948664,0.18055346443561315,-0.3306771192764342,0.7408883870740164,0.9371560013591461,8.844827738129913,9.228908441125496,9.246406575345558,9.24940620641073,8.927443049550847,9.100032791780295,9.342618781953366
FBgn0029756,154.74469291214024,0.928225614027694,-0.107452586216931,0.17883808717555644,-0.6008372596350248,0.5479483846780586,0.8572625372385309,7.9549876948679366,8.131637815510363,8.038563526602045,8.233130522434777,7.998978700977996,8.092038966246209,8.084266541181004
FBgn0029761,20.02759706801619,2.013819009363934,1.0099340279194322,0.4226749792697042,2.38938682782783,0.01687652251226531,0.1257263423780405,7.033570573985824,6.980290431882764,6.87864087571902,6.59053534975724,6.772472041591857,6.796723584518221,6.617389478050526
FBgn0029762,22.699994327438883,0.8087619496171509,-0.3062129715212666,0.5152264690345923,-0.5943269415001802,0.5522934624259457,0.8602065617156385,6.8181731008356605,6.76818539667532,6.87864087571902,6.510441963201526,6.99042043639984,7.1592784666554365,6.850807549582435
FBgn0029763,1159.2595809729519,0.9980078100744061,-0.002876989233116585,0.14181298987726015,-0.02028720525254163,0.983814262417323,0.9956724036285889,10.168508645151785,10.369131781659522,10.434199774832589,10.244423613811113,10.167342170808064,10.577851512549604,10.304376807642571
FBgn0029764,4056.088681367356,1.0557515980320609,0.07827043086754516,0.11630713562764358,0.6729632747394567,0.500970655504773,0.8375493843577704,12.236797310837204,12.015428195800443,11.955402781046708,12.027921341451668,12.108923478786396,12.000853646294445,11.844559870940012
FBgn0029765,13.330804858608694,1.4051533214454826,0.49072755679556884,0.46995804824167464,1.0441943884812748,0.29639546266973166,0.7019187263732752,6.756213155916839,6.76818539667532,6.710110103485892,6.637744006731965,6.659125966613967,6.660396126875893,6.58061893872387
FBgn0029766,19248.026808982966,0.6783568678577256,-0.5598836533264668,0.24930627994699303,-2.245766345899943,0.024718978005877953,0.16364119641963912,13.582864318173081,13.964670346752802,14.100887902190179,13.473457081975416,14.56558255227874,14.708892290312756,14.743220213522918
FBgn0029771,497.891179648801,1.1210756695739015,0.16488365944097993,0.13325121630355835,1.2373895264517512,0.21594250523037387,0.607320179978444,9.381407208196677,9.371693296777016,9.31953097665225,9.393499724932271,9.19328075376203,9.221903553711616,9.062645684853061
FBgn0029778,551.3823790986635,1.21459530104425,0.280475692896646,0.18607425058482036,1.507332110784418,0.13172555078063977,0.4694268329115678,9.185432371916747,9.653745359585605,9.695308753844653,9.10764979176011,9.16232541396666,9.504254754916376,9.383833579151991
FBgn0029783,93.33984432021134,0.9148797782422526,-0.128345919500582,0.21496575098438295,-0.5970528742967348,0.5504720798048013,0.8588975712306293,7.555706440953097,7.730981960872651,7.615148718517721,7.6620417136971755,7.686495328339186,7.574056761973014,7.845062889075333
FBgn0029785,23589.79918904777,0.9781024731376466,-0.031942474553441465,0.13732204538044623,-0.23260995323034903,0.8160642977411771,0.958747999864133,14.577117935775851,14.46131845359971,14.506072518452997,14.296300670551913,14.6088809371579,14.403321433539174,14.82406094421339
FBgn0029789,379.7005957795838,0.9979266694090422,-0.0029942889108391917,0.15645200413449317,-0.019138706003824446,0.9847304541519902,0.9960133925126393,8.803071298608911,9.033725973770295,9.071417481391332,9.137624562800081,8.822609794699137,8.99339709762462,8.92081745317962
FBgn0029791,150.19087082517103,0.7557856122609606,-0.40395104032406715,0.6587599203548639,-0.6131991759706099,0.5397446495732372,0.8565102339688521,7.576879149479101,8.102707591227253,7.988369159100106,7.1327649395837796,8.051745074215896,8.624937713609206,8.348561055277347
FBgn0029795,14.48253415224726,0.7996084537553394,-0.32263437002038764,0.5546117390548505,-0.5817301497624439,0.5607484599895423,0.8617994164003419,6.539951901979642,6.820871716592692,6.62177331981736,6.538634040891418,6.795185015950021,6.910397750661623,6.6518413381063235
FBgn0029798,600.4070623274599,0.7991425188785666,-0.3234752789131856,0.12098121544977153,-2.6737644989811225,0.007500510254042444,0.06840236826891156,9.33248723276987,9.339546400425146,9.362717933822323,9.748518407588124,9.530829006817294,9.51347700081704,9.645397654281563
FBgn0029799,68.52149184031549,1.1194691985613576,0.16281483395727758,0.24908053393309004,0.6536634211688906,0.5133286745269121,0.8443398608133896,7.443360268716536,7.333726491785324,7.682858383047337,7.421365512888052,7.384439206693949,7.477338947253741,7.4100164682513565
FBgn0029800,94.45832132624241,0.7562126765738361,-0.4031360611177278,0.21343952923527326,-1.8887600743972457,0.058923984853212444,0.2917514697888308,7.677243248908184,7.466027510864598,7.499924055332566,7.669018073567259,7.814211523254522,7.790792510849646,7.789238925147311
FBgn0029801,1492.2598536901496,0.5704114545669281,-0.8099251417153511,0.12314408323570405,-6.577052834646656,4.79864300962798e-11,3.5278444792712367e-9,10.13347936389081,10.183843171517253,10.263823134918628,10.741624794834443,11.090016624161764,11.010846047050258,10.873703592370724
FBgn0029803,77.05762938207519,0.9255888259945552,-0.11155664701450563,0.24953468187731884,-0.4470586860921854,0.654832687638472,0.9032504684764567,7.623126035536747,7.375182421905252,7.499924055332566,7.48861978530002,7.737566185473728,7.491681922806132,7.486871858750214
FBgn0029804,7.015990716025203,1.2349373979804459,0.3044379098971736,0.7893525563428351,0.38568052697222,0.6997332863586023,0.9194382548033071,6.576539178789835,6.537881535693365,6.475226389133122,6.329348152300774,6.499145489817757,6.7321821274548,6.246111760657099
FBgn0029807,6.289101111056255,0.8953760639157285,-0.15943434369041123,0.8123514709559451,-0.19626276235186085,0.844404505876631,0.9640097005895253,6.456821087497524,6.57724027749216,6.3163294221244,6.41278219305719,6.306341991195925,6.660396126875893,6.54101717909782
FBgn0029808,183.10600905347857,1.000370936628371,5.350492056947274e-4,0.18776124166395677,0.002849625412321914,0.9977263309566077,0.9988825616014005,8.092545950348644,8.324116312791414,8.269647268503215,8.011775451543707,8.29001352302303,8.357025765705286,8.233166356450129
FBgn0029813,60.89477465023088,1.0552785726352618,0.07762389211591561,0.23945223545119196,0.32417276025697345,0.7458072436413749,0.9381939892502558,7.437429079971718,7.401935851284096,7.3587379691410755,7.463884196384695,7.355547224923364,7.3054417795512405,7.327182565615342
FBgn0029818,1284.4802147326875,1.0493918126845816,0.06955343928486893,0.12667159744082834,0.549084725305996,0.5829473071909276,0.8716648316801363,10.442751991735419,10.49687770900069,10.556834987028225,10.51399177620651,10.186859165375994,10.489272530737358,10.534525726749852
FBgn0029819,665.4907941677278,1.0236668857828688,0.03374632040196816,0.14243846022587542,0.23691859872996435,0.8127199410039568,0.957243903075458,9.501702249073444,9.700348603859025,9.724453196536462,9.78220434369141,9.411992743479363,9.64227928487466,9.603771538243723
FBgn0029820,1244.4095594665102,0.842410498417767,-0.24740467903551808,0.13823481209300664,-1.7897422168090347,0.07349536224163451,0.33362407935795163,10.129533831826777,10.372002039331532,10.356846092490805,10.319942654812253,10.403624362568742,10.640529278663495,10.665794028292861
FBgn0029821,87.66708308832739,0.950788802039018,-0.07280318291739632,0.21085407670790693,-0.34527756851601926,0.729885708659897,0.9342046616186006,7.66273174128301,7.5027438783256,7.625067006719476,7.5672977250225415,7.623960856568943,7.6384018797109725,7.740664427845986
FBgn0029822,642.480342700057,0.9579652534820411,-0.06195476621009096,0.12838872650499486,-0.4825561238640424,0.6294109392172833,0.8950559434010651,9.483177671549264,9.600655576284078,9.581514092670362,9.456756222097889,9.65059434256445,9.765528148127741,9.540254122112106
FBgn0029823,2341.9181077394696,1.3424681522459825,0.4248878631516322,0.16649688021069622,2.5519268746294275,0.010712900066159657,0.08928343532555721,11.14251341294906,11.672216078554374,11.593716785904148,11.108665323146331,10.77685655652099,11.158214351067333,11.252470394803828
FBgn0029824,288.78508440585813,1.1119727084184525,0.1531213798666979,0.19770428376968682,0.7744970263015382,0.4386369260422712,0.8031933749530861,8.665175205811757,8.870185689807348,8.672832678935707,8.272353601147094,8.596249455415569,8.78326549847562,8.81172898937511
FBgn0029825,87.18194103250138,1.4988814251194813,0.58388625776315894,0.24441245503740677,2.3889382301478723,0.01689714302495947,0.12576816668932975,8.003745742325094,7.606154810658433,7.663911312064417,7.455512968464486,7.445357599675438,7.560740639415645,7.5113340751239335
FBgn0029826,9.88940515082864,1.7536876966228063,0.8103918500347909,0.5531659264421653,1.4650068113324386,0.14291905942315233,0.48923516141297957,6.642796204076006,6.6480287374206934,6.736915125808207,6.510441963201526,6.479802317265618,6.5321159042864405,6.58061893872387
FBgn0029830,7.916278890699593,0.9816889150082959,-0.026662170018478017,0.6605053742956918,-0.04036631805896863,0.9678010826470125,0.9924505792126479,6.500334728236659,6.537881535693365,6.553978511632814,6.373738226593481,6.479802317265618,6.620953293193445,6.6518413381063235
FBgn0029833,496.8799744304112,1.030937797571221,0.043957289211631216,0.16278736932610569,0.2700288689079634,0.7871380441085494,0.9510641064234177,9.070343696054243,9.403125780811074,9.402041791939302,9.270320523363848,9.045177027555738,9.295274920901742,9.421058416298438
FBgn0029834,19.27725483265127,1.0938456543766166,0.12940918294332737,0.4002767253049352,0.3232992946185968,0.7464685881532722,0.9383567936824079,6.8181731008356605,6.76818539667532,6.899782682792784,6.813515516404097,6.760823394714741,6.765231721400758,6.850807549582435
FBgn0029840,1058.7521900421827,0.8603616509602999,-0.21698487417381596,0.1674000249782998,-1.2962057455005986,0.19490461063274214,0.57963575690795055,9.789512149006557,10.26023367528586,10.203200983219887,10.169130221323531,10.101276516193348,10.525965887448814,10.335989919888261
FBgn0029846,6.2548181013000725,1.123182928158481,0.1675929126494532,0.7571383433236752,0.2213504495278316,0.824819570998634,0.962034210683914,6.576539178789835,6.447405272558122,6.429697966523592,6.276605893913896,6.459537074856921,6.578457811949988,6.54101717909782
FBgn0029848,13.414950240133573,2.529502308744129,1.3388535559319736,0.4926570110188825,2.717617989771505,0.006575370638803789,0.06171128927638808,6.907349235889985,6.76818539667532,6.8344776764834645,6.59053534975724,6.585320647395464,6.480710636989202,6.497847011711852
FBgn0029849,455.52549673584986,0.8238455979761842,-0.27955411658895485,0.1673425728585882,-1.6705498894485764,0.09481061740556584,0.38955885688345876,9.168448441032504,8.954355151774099,9.007873381867382,9.54664497964152,9.072743578817756,9.179858406005911,9.240429299455453
FBgn0029850,1431.0672476671848,1.179969345335773,0.23874938000531581,0.13852925061893107,1.7234582511535574,0.08480568870488554,0.36430367864461594,10.654407778275544,10.777736310310978,10.750606367262817,10.250697080996693,10.60904307818678,10.7125702575949,10.421253555660423
FBgn0029851,28.913469296652316,0.9911932328610378,-0.012761757036721938,0.36456915383011196,-0.03500503787182411,0.9720757236959655,0.9927602517911571,6.907349235889985,6.959407509648198,7.0513798702728545,6.813515516404097,6.946017687743391,7.139339894517704,7.00655784722015
FBgn0029853,793.1616424410494,1.1093519940548164,0.14971720094046265,0.11654918024340814,1.284583903788808,0.19893772640849727,0.5854273472716347,9.764231942508166,9.98983653912824,9.997447459443933,9.79086270017037,9.836422641454602,9.742238268183893,9.774501210742873
FBgn0029854,392.15784825916114,1.2325174244187465,0.3016080425016234,0.13310751535758714,2.265897922377767,0.023457633861688185,0.15825064550729143,9.251389378424888,9.059211297593452,9.090898958713682,8.832952849674362,8.942507145433979,8.848730057100237,8.995446529667252
FBgn0029856,1610.7009238399635,1.191292256914087,0.25252738958885373,1.2546711903597554,0.2012697761207427,0.8404876341260106,0.9629266815068801,8.519278596315006,10.990405820530452,11.687617922464307,8.618391725439533,8.015705159995496,11.457535838183503,11.544398875415448
FBgn0029857,615.9820563042347,0.921996074452657,-0.11716748672704498,0.14267119051160845,-0.8212413894276128,0.4115087851760315,0.7865791172058366,9.260148883746856,9.524909657675806,9.628570381183168,9.54493607111325,9.478353752471874,9.57347389781353,9.695192308214502
FBgn0029858,188.76823213028968,1.086850225694107,0.12015314226390662,0.2268117979399257,0.5297482024975212,0.5962865225703639,0.8782912734028505,8.085664768745303,8.492135005737149,8.298734765817825,8.363595387115936,7.904596447869061,8.342831275767885,8.239849284231198
FBgn0029861,664.6086537806043,1.3678617322399296,0.45192240544795487,0.1404897752183476,3.2167636736949876,0.0012964534216241227,0.016690593128466626,9.685585319289874,9.887024078717916,9.913321092707294,9.299089122281814,9.3745522583156191,9.647865638891203,9.460081904991085
FBgn0029866,19.12162512752777,0.8894312738176968,-0.16904496185470874,0.43997403967398085,-0.3842157641391079,0.70081853527262306,0.9196885004678256,6.687823448703809,6.740221322459316,6.899782682792784,6.796157920485354,6.712041135766707,6.9614484714658955,6.825724352267548
FBgn0029867,1579.5069185973591,0.9108726949983172,-0.1346786601009538,0.09655846086447187,-1.3947888035413791,0.16307953622984203,0.5278219948818264,10.589938706126516,10.679309665020194,10.726229796700103,10.726721818096697,10.768568715670774,10.85027392515859,10.814103190937901
FBgn0029868,1094.8993221907426,0.9381997514505314,-0.09203297625463339,0.12889978771774543,-0.7139885789118592,0.4752342417929617,0.8243636207897957,9.993699037206571,10.329810862538725,10.283474187990516,10.271412658393912,10.2251136815182,10.245095804514841,10.411398300026994
FBgn0029870,2379.6085255590856,0.8282750531109765,-0.2718181582444238,0.11016269083486219,-2.467424825814113,0.01360887930771343,0.10590159468704388,11.07536178353561,11.173202447565334,11.170416338098493,11.204228165300552,11.436922485465546,11.50189234565206,11.432118195128481
FBgn0029873,925.9058872963461,1.0296782244524025,0.04219356409345471,0.14787143113773443,0.2853395261600845,0.7753840334527908,0.9479932289376863,9.935174973372014,10.068140618544223,10.176414356602255,9.744065340595343,10.209525321540237,10.029582621428451,10.07368431213709
FBgn0029874,363.32132677863416,1.0979517146733526,0.13481460941320014,0.19030984307368903,0.7083953579899658,0.4786997743256927,0.8258699614551661,8.667405048430895,9.156754379116387,9.077941461930264,8.847072555859587,8.656949825063327,8.988957664121143,8.999265841537088
FBgn0029877,16.378567692819292,0.8947741735023703,-0.16040447941319155,0.43312552480349925,-0.3703417836802945,0.7111278446341021,0.9239233227371553,6.687823448703809,6.76818539667532,6.736915125808207,6.796157920485354,6.712041135766707,6.765231721400758,6.799729188883039
FBgn0029878,1933.3783723197207,1.0913148123168013,0.12606733690755073,0.12158552162866156,1.0368614224691755,0.29980044498481156,0.7053979588483171,11.206299499389964,10.995061122548474,11.018192658706093,10.771701542458272,11.087798847319478,11.02371943212728,10.933883534001739
FBgn0029879,23.243714368804877,1.127775217095133,0.17347954513184408,0.4083564945508488,0.4248237690517306,0.6709651490465162,0.911565274385049,6.886031423964189,6.7950301181064265,7.0513798702728545,6.967796855799061,6.859224254761737,6.660396126875893,6.92135654213633
FBgn0029880,14.849528775573125,1.222876847877839,0.29027912185224886,0.4898923754876332,0.5925365169509086,0.5534913752417935,0.8603270007771612,6.875144730383535,6.6137862619178565,6.736915125808207,6.565255616592194,6.724588172600299,6.7321821274548,6.744592362504744
FBgn0029881,4249.998558324996,0.7043502548659792,-0.5056350732713287,0.14700881909112445,-3.4394880279795137,5.828155614731326e-4,0.008722459322689865,11.919528228843852,11.728614683239217,11.733643040246514,12.024273997196584,12.485004683546663,12.47674513329104,12.101196382060477
FBgn0029882,1087.3570879205881,1.0196051584027244,0.02801057739704032,0.1331665587304256,0.21034242879057385,0.833400422541116,0.9622936948640219,10.192907551414592,10.255576648480833,10.336838421401712,10.368808030634222,10.21835694663912,9.975221027683904,10.346374747232307
FBgn0029885,381.1422661750163,0.8960257481221973,-0.15838790484278764,0.12273962312052794,-1.2904382530754048,0.1968985376714878,0.5823504002532495,8.92474530307737,8.91090267249746,8.890122592257557,9.091240173306344,9.048266936004348,8.92992017635962,9.036895186859715
FBgn0029887,1392.7796388275963,1.0047653466873607,0.006858613147503598,0.1185082656286035,0.05787455508798015,0.9538485512392872,0.9906495188163602,10.418408972314484,10.610548064663876,10.683606224641634,10.454592656052856,10.524027977251217,10.680394289588607,10.605365489778277
FBgn0029888,594.8344644025343,0.9888323449557679,-0.016202159954053764,0.13590732523098414,-0.11921476584515987,0.9051052086229574,0.9806964128596,9.33248723276987,9.568326832243912,9.546922554493891,9.522531088684955,9.397616906539737,9.405272380267835,9.650215743754416
FBgn0029890,79.05214487730157,1.0586567575920725,0.08223490813281166,0.3802229221189361,0.21628077464274514,0.828768894038851,0.962034210683914,7.1514880862234875,7.670233522172469,7.799136277054088,7.188943979978352,7.349671695254781,7.734472871133063,7.760330812513664
FBgn0029891,1205.8454910467326,0.8505570989362898,-0.2335200058686009,0.13886986893010658,-1.6815743232690157,0.09265141308696939,0.38498338774511176,10.014400543046355,10.360486413927058,10.371343148842229,10.478825826802813,10.291629652813766,10.536493957735182,10.551284599057224
FBgn0029892,82.91024719651571,1.3240104786173363,0.404914540112989,0.24991357166583056,1.620218291523665,0.10518539352752847,0.415142110622536,7.495334299649326,7.816668004948021,7.746873199840845,7.421365512888052,7.372977779565451,7.533627284796462,7.637110954779489
FBgn0029893,2181.3079883299242,0.8039727400147753,-0.31478150954314327,0.13536667171350406,-2.325398900324303,0.020050640234496785,0.14277350535710923,10.81504126112952,11.04080452955154,11.119883780156378,11.055418444343843,11.336233659506837,11.461481850271868,11.293607473968326
FBgn0029894,293.5073869801356,0.8545375018207717,-0.22678428817769725,0.20415425244767224,-1.110847731353651,0.2666338970679834,0.6716737875944602,8.649463719803398,8.550748534733692,8.596646233042609,8.399188153873089,9.00118536643574,8.934551455805906,8.639924912317124
FBgn0029895,118.68866749215053,1.5454651539718023,0.6280411257206774,0.24598749607049497,2.55314247981407,0.010675581547813433,0.08928343532555721,7.988943302139199,8.073111549849111,8.059482679668683,7.3402761753731,7.712306182042141,7.801746980376145,7.863117479036105
FBgn0029896,489.87724661905867,0.1836530882402959,-2.4449449388041806,0.15221494241740496,-16.06245024289162,4.6770463894589445e-58,4.8997907237569265e-55,8.054233596893077,7.905288508099617,7.96623124072451,9.598626822096115,9.878256604028554,9.902480197075638,9.731996093150368
FBgn0029897,34483.797549131836,0.8908409274054686,-0.16676025430933378,0.2271256959197153,-0.7342201138187395,0.46281459666179836,0.8192259517230012,14.3713375349324,15.212961999838823,15.210035822827582,15.054748839694183,14.649603746435925,15.204629861066996,15.542650327776819
FBgn0029898,6.536798715580707,0.869708742140166,-0.20139575900896114,0.7953514981259415,-0.25321604282320814,0.8001012700273883,0.9548698351264201,6.479135189030221,6.393275750276818,6.516295434609854,6.373738226593481,6.306341991195925,6.620953293193445,6.6518413381063235
FBgn0029899,3329.0130653512965,1.029080039424638,0.04135519602225618,0.10699475166785104,0.3865161176375932,0.6991144681624519,0.9193084546115288,11.772163316749063,11.81691949334652,11.746815844534373,11.624995032104126,11.81675540953588,11.874588517834153,11.62260886767408
FBgn0029903,4041.9234083709216,1.0680062952304354,0.09492015083723071,0.11646561679749484,0.8150057797939935,0.4150690016922242,0.789238608910508,12.176321651267124,12.099905968151294,11.950156369486203,12.085933073444517,12.007247011521153,12.054072219724656,11.779959080950748
FBgn0029905,691.5861577062657,0.9415210386513183,-0.08693476210967095,0.1572056077495502,-0.5530003881806163,0.5802631443599109,0.8700702637660288,9.35443867215581,9.756537605969168,9.75704737775681,9.512069866921838,9.746062788264506,9.815961096782418,9.731996093150368
FBgn0029909,7.649876010504316,1.9371227386886691,0.9539153679254264,0.6314036930383691,1.510785220997209,0.13084318131087766,0.46878581900466826,6.626970983812137,6.537881535693365,6.682102433196038,6.480376678371367,6.499145489817757,6.422195715491685,6.395509369008339
FBgn0029911,733.3933799947761,0.9385572205143174,-0.09148339113569057,0.1337463399663693,-0.6840066887714025,0.4939709421080377,0.833951522853706,9.728069481282814,9.684210360253756,9.695308753844653,9.55346012957735,9.92056898827073,9.876595400602818,9.747803662265198
FBgn0029912,781.1887877707036,0.8950749939297492,-0.1599195311273127,0.18009295717789364,-0.8879832594971835,0.3745497562683385,0.7628738610797027,9.442830843495456,9.889033987182268,9.863729529716986,9.727617386718544,9.642510963625924,10.118510994105172,9.996553570090256
FBgn0029913,102.24721466981298,1.173805064413016,0.23119283778722866,0.20236314013965884,1.1424651625176072,0.25326071881718115,0.6578503215914473,7.817633141095641,7.8074423747764055,7.790581710240634,7.775371666572108,7.5626912601156375,7.625817839261361,7.770044243920707
FBgn0029914,346.43661342178194,1.0181019149801,0.025881986636553684,0.13174652336163395,0.19645290043449304,0.8442556942871247,0.9640097005895253,8.790905451817945,8.954355151774099,8.90861683504903,8.841441943282273,8.846006023930283,8.803740705256494,8.956666890315885
FBgn0029915,360.8377100510966,1.3397523969128198,0.4219663971360843,0.15841133124381013,2.663738722621034,0.007727755860551438,0.07024546840269154,9.141790010521325,9.055598842102626,9.071417481391332,8.8638283533068,8.596249455415569,8.63071306754055,8.964509608259954
FBgn0029924,131.88241187343414,1.2106016295300506,0.27572419810139,0.21779929195559913,1.2659554382646914,0.20552903665011174,0.5952103856823036,7.8841767564960445,8.117253863400421,8.073240712743528,7.930418885091276,7.623960856568943,7.974402695625498,7.932803999946399
FBgn0029925,238.0932533851518,1.0962935315358335,0.1326341302266513,0.14757633358614092,0.8987493252041813,0.3687861974781059,0.7582879307496153,8.605884355596773,8.492135005737149,8.496233004884534,8.504236614865675,8.405811870967623,8.335676772198122,8.521117240655787
FBgn0029928,30.77092257815102,1.2054852666539915,0.26961401854299843,0.33157457445262545,0.8131323669436549,0.41614217094708417,0.7894307487188046,7.051404045916132,7.131172409636486,6.979067522694629,7.035007107666036,6.889257877918924,7.032500967240657,6.92135654213633
FBgn0029929,348.33478138377336,0.9531050110149584,-0.06929291902674492,0.14600296330040427,-0.4745994016859318,0.6350725328011465,0.8977134250980618,8.680708382812867,8.91490947627377,8.941298683337743,8.81294000998467,8.853126031932847,8.943768026040093,8.983925462624834
FBgn0029935,182.19311351566233,0.8242097163005445,-0.2789166237756394,0.16722421515829075,-1.66792006475631,0.09533159598352375,0.39069638432171766,8.232268699189927,8.117253863400421,7.995662845535747,8.355555153797665,8.287321819592998,8.207719246962412,8.348561055277347
FBgn0029936,215.51724094503913,1.0509569100352965,0.07170351901199369,0.1696020413406356,0.4227750942453661,0.67245936059134,0.9115790926826719,8.274710909225684,8.508374099738084,8.440499050753454,8.297867885633613,8.265588111986233,8.535232156636546,8.34240753436021
FBgn0029937,783.1698171959413,0.9512817253196664,-0.07205543147682562,0.14186368518226083,-0.5079202008903946,0.6115093072485674,0.885397285576112,9.598907680355865,9.862682001352182,9.902448526383376,9.673983069189017,9.804222665241639,9.975221027683904,9.950537309265478
FBgn0029939,7.398940233035229,0.7258909895775233,-0.4621751866170446,0.6683298061391735,-0.6915375947198155,0.489227763567991,0.831851514865285,6.456821087497524,6.447405272558122,6.516295434609854,6.41278219305719,6.535493988698994,6.660396126875893,6.58061893872387
FBgn0029941,2684.6130974755883,1.1127713195622022,0.15415714161877694,0.14155400217035852,1.0890341442501266,0.27613882897428427,0.6820865091757962,11.260560205291245,11.681481814267796,11.644954362418632,11.2811593079423,11.300937655058965,11.587431065832636,11.384779919395363
FBgn0029942,197.9699353980745,1.032937179831381,0.0467525164472968,0.1867847252837207,0.25030160456793804,0.8023541156902069,0.9554974849141211,8.506800197204717,8.138770156333214,8.275516312811794,8.13198438089936,8.360694989756379,8.335676772198122,8.336225380391152
FBgn0029943,314.20088657991994,0.9605006352153805,-0.05814152688747462,0.1469012754657514,-0.3957863994246241,0.6922626109749846,0.9177508965090536,8.801051086041273,8.75386575598897,8.672832678935707,8.647931878925753,8.927443049550847,8.813865588868143,8.74005337365062
FBgn0029944,542.5666235763122,1.2456473411127629,0.31689568052729233,0.1398250511768801,2.26637271261511,0.023428572859381096,0.1582231016393819,9.712285984034676,9.386067401216334,9.45532239715629,9.22174512451249,9.378219133787576,9.259066524484673,9.201353053795485
FBgn0029945,18.285788339107924,1.6270653725858557,0.7022722170895683,0.44694026202234854,1.5712887756226632,0.11611558721078512,0.43895567722760037,6.94831222786127,6.68033883664746,6.997734065473519,6.659929138365724,6.760823394714741,6.765231721400758,6.6518413381063235
FBgn0029950,19.377387710807636,0.6745893917800749,-0.5679184633777686,0.6769961929533643,-0.8388798479061615,0.4015367373729612,0.778999860167312,6.89676433635005,6.537881535693365,6.682102433196038,6.373738226593481,7.118684325323392,7.076784182262414,6.684348056031238
FBgn0029951,18.45442910040437,0.6055705186363273,-0.723633123468066,0.6069221013569903,-1.1922998385626864,0.23314369781303254,0.6328772418233705,6.938268380503064,6.537881535693365,6.429697966523592,6.614650996788066,7.024307836756344,6.985811274915208,6.799729188883039
FBgn0029957,754.7143635682686,1.1195147756376158,0.16287356936821648,0.1869380139828236,0.871270459646489,0.3836064959070409,0.7689562406593901,9.460624025674615,9.9614808404472015,10.091319555527729,9.72460635227142,9.471512895102848,9.876595400602818,9.783290489361557
FBgn0029958,336.5314219279709,1.0366009626283208,0.05186063857908526,0.14946388459745955,0.3469777245436771,0.7286080536230171,0.9335673593356529,8.722003758163732,8.866047498425724,8.994119349502293,8.869368900978904,8.720944760796343,8.757236575587779,8.93686465769441
FBgn0029959,347.46111718209596,0.89553198114685,-0.15918314037786094,0.1254302284411511,-1.2690971096536423,0.20440643104439915,0.5944241147061448,8.825100866818115,8.79809707627676,8.801719556964722,8.91559119493223,9.002780589286452,8.85363977679768,8.924846645128017
FBgn0029968,92.9272364023872,0.7907168078368865,-0.3387670033279656,0.21072267742844517,-1.6076437878547756,0.10791321628148634,0.421052451422317,7.495334299649326,7.638637157187118,7.564226241473241,7.806756528809084,7.619362438907594,7.734472871133063,7.779679806967441
FBgn0029969,466.1677397404155,0.8582279265063498,-0.2205672481278996,0.13154112193677653,-1.6767931189906704,0.09358294377174108,0.3867448973130976,9.05863366189554,9.12613487491472,9.119622605974548,9.382037437994411,9.116045708845526,9.344455215623599,9.259568285816254
FBgn0029970,133.8942740465004,1.5343826837392571,0.6176583440398052,0.1754122816038801,3.5211807200285725,4.296297040239219e-4,0.006741650831205801,8.169146326974056,8.073111549849111,8.203295454629151,7.775371666572108,7.8639937473755595,7.779737812828251,7.7206683456025385
